uts,utc_time,artist,artist_mbid,album,album_mbid,track,track_mbid
"1700687150","22 Nov 2023, 21:05","Pom Pom Squad","4c33904b-1c93-4f63-bb23-69d3544eaf77","Death of a Cheerleader","52da2be3-0684-41d2-a56c-a9157e5e7615","Head Cheerleader","23135e60-fb3b-4b4e-aa1a-e04736cbd787"
"1700686985","22 Nov 2023, 21:03","Beach Fossils","3df3818e-7984-4c62-bee3-81f95f8c6651","Somersault","3072a2b7-ac26-476f-a457-3bf7f22c9b3d","Down the Line","428c560f-0e81-4168-8123-dba13daa59cc"
"1700686866","22 Nov 2023, 21:01","The Wxxds","","rocket!","","rocket!",""
"1700686705","22 Nov 2023, 20:58","Simon & Garfunkel","5d02f264-e225-41ff-83f7-d9b1f0b1874a","Parsley, Sage, Rosemary And Thyme","10454579-5f44-4aee-842b-c943c88aaff0","Homeward Bound","19674b70-4bf0-45e0-82e8-caefd8b0320b"
"1700686440","22 Nov 2023, 20:54","QT","60f8683c-29b3-41db-97a9-af77487913d9","Hey QT","75995c32-51fd-4f1a-8a76-4ff9ad59afc0","Hey QT","11171366-fc0f-403f-84b3-b1e28a436608"
"1700686233","22 Nov 2023, 20:50","Matt and Kim","28537bf2-22c5-4840-91fc-fcb98e8c7379","Grand","6ebfc9b6-7dd7-4987-bdfb-4b5846bd7af4","Daylight",""
"1700685913","22 Nov 2023, 20:45","Blue Deputy","","New Jersey / I Hate Steven Singer","","New Jersey",""
"1700684281","22 Nov 2023, 20:18","Free Cake For Every Creature","16f0ea6f-908f-4dcf-b0e0-473ce60b584e","Talking Quietly Of Anything With You","0d5e20f3-c176-466b-a58b-ffd3cafebdbe","For You","a284e196-7a1c-48e7-9ceb-9b0c4968245a"
"1700684151","22 Nov 2023, 20:15","Moontype","b9e16954-0de4-46a8-a3fc-a33603a37df7","Bodies of Water","1f73a6a3-99fc-4d73-b529-c9f7afdcd81c","About You","4f037613-6804-4e0e-a141-28fe2808f25c"
"1700637078","22 Nov 2023, 07:11","The Mountain Goats","9639cd52-c351-4a17-9797-58880e95a7ef","The Sunset Tree","2d66c5e3-c1f0-440c-96b7-fd4578ecb8c7","This Year","39d4573a-b566-3d20-9568-0cfb56c2f67c"
"1700636907","22 Nov 2023, 07:08","Phoebe Bridgers","96855c21-b832-4366-ba12-0d2330c36a86","Kyoto (Glitch Gum Remix)","0713222a-def3-47f8-9ff9-deb217d9d336","Kyoto (Glitch Gum Remix)","fcb97573-c1b0-4a4e-9665-4eda1c127307"
"1700636787","22 Nov 2023, 07:06","The Wxxds","","rocket!","","rocket!",""
"1700636636","22 Nov 2023, 07:03","Simon & Garfunkel","5d02f264-e225-41ff-83f7-d9b1f0b1874a","Parsley, Sage, Rosemary And Thyme","10454579-5f44-4aee-842b-c943c88aaff0","Homeward Bound","19674b70-4bf0-45e0-82e8-caefd8b0320b"
"1700636393","22 Nov 2023, 06:59","QT","60f8683c-29b3-41db-97a9-af77487913d9","Hey QT","75995c32-51fd-4f1a-8a76-4ff9ad59afc0","Hey QT","11171366-fc0f-403f-84b3-b1e28a436608"
"1700636201","22 Nov 2023, 06:56","trapl archives","","imgonnagetmyrevenge","","imgonnagetmyrevenge",""
"1700636004","22 Nov 2023, 06:53","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","CRASH","0c41aa7d-de57-4d98-a3c0-4c740834b410","New Shapes (feat. Christine and the Queens and Caroline Polachek)",""
"1700635736","22 Nov 2023, 06:48","Michael Cera Palin","0acc305d-e58b-4e76-bc17-630345c14b38","I Don't Know How to Explain It","","If It Makes You Happy","7f83640a-0baf-4ca3-a814-c70f1c803b98"
"1700635488","22 Nov 2023, 06:44","Radiator Hospital","","Torch Song","1a9c0397-27ff-431e-88b7-830b3c5a0895","Cut Your Bangs","4bbda06b-147e-42c8-b861-9d6bd9be8014"
"1700635345","22 Nov 2023, 06:42","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","Vroom Vroom EP","8ad3cd62-df34-4fd8-8cc9-2ab8e1713b25","Vroom Vroom","1c1d4379-4aef-4b6f-be69-b97c54db276f"
"1700635151","22 Nov 2023, 06:39","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Destroy Me","5274d07a-a55b-483e-a540-49b6fb59b757","Destroy Me","0f7da3cc-017a-46e4-a86e-74cf31d0e593"
"1700634982","22 Nov 2023, 06:36","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","Soak Up The Sun","0c069e4c-e62e-4a16-9c91-e935a45a9726","Soak Up The Sun","3fdc583a-1282-466a-877f-58d7d13518bc"
"1700634677","22 Nov 2023, 06:31","Thaiboy Digital","68d311c0-525f-4f72-a044-84e54565d02d","Trash Island","635a588b-4bef-40e7-a221-1845afbb14d7","Waterfall",""
"1700634462","22 Nov 2023, 06:27","Pom Pom Squad","4c33904b-1c93-4f63-bb23-69d3544eaf77","Death of a Cheerleader","52da2be3-0684-41d2-a56c-a9157e5e7615","Head Cheerleader","23135e60-fb3b-4b4e-aa1a-e04736cbd787"
"1700634273","22 Nov 2023, 06:24","Bright Eyes","78f797e3-4913-4026-aad0-1cd858bd735b","I'm Wide Awake, It's Morning","467e3ebf-8c6a-46f0-b3e7-ed5a988e53d7","First Day of My Life","9e9c116b-5168-4a1b-bdae-515b914282ee"
"1700634084","22 Nov 2023, 06:21","Beach Fossils","3df3818e-7984-4c62-bee3-81f95f8c6651","Somersault","3072a2b7-ac26-476f-a457-3bf7f22c9b3d","Down the Line","428c560f-0e81-4168-8123-dba13daa59cc"
"1700633925","22 Nov 2023, 06:18","The Wxxds","","rocket!","","rocket!",""
"1700633804","22 Nov 2023, 06:16","Simon & Garfunkel","5d02f264-e225-41ff-83f7-d9b1f0b1874a","Bookends","0455cc23-9081-3ef1-b047-d2cd1cc797dd","America",""
"1700633588","22 Nov 2023, 06:13","Simon & Garfunkel","5d02f264-e225-41ff-83f7-d9b1f0b1874a","Parsley, Sage, Rosemary And Thyme","10454579-5f44-4aee-842b-c943c88aaff0","Homeward Bound","19674b70-4bf0-45e0-82e8-caefd8b0320b"
"1700633438","22 Nov 2023, 06:10","QT","60f8683c-29b3-41db-97a9-af77487913d9","Hey QT","75995c32-51fd-4f1a-8a76-4ff9ad59afc0","Hey QT","11171366-fc0f-403f-84b3-b1e28a436608"
"1700633202","22 Nov 2023, 06:06","Blue Deputy","","New Jersey / I Hate Steven Singer","","New Jersey",""
"1700623383","22 Nov 2023, 03:23","Lana Del Rey","b7539c32-53e7-4908-bda3-81449c367da6","Chemtrails Over the Country Club","0084311d-5257-492f-a37a-1295ecc41011","Chemtrails Over the Country Club","04983a2f-9e17-405e-804e-f9b9e54be72e"
"1700623197","22 Nov 2023, 03:19","Thaiboy Digital","68d311c0-525f-4f72-a044-84e54565d02d","Legendary Member","24f6e055-65db-45fd-a870-a49d2d361ad8","Baby","0872e450-4eb9-49f0-8355-00fea03a1dbf"
"1700623003","22 Nov 2023, 03:16","Jonatan Leandoer96","","Nectar","1e39b9a8-68f0-4228-a4be-153fa9d8b89e","Wooden Girl",""
"1700622830","22 Nov 2023, 03:13","Drain Gang Archive","","Play Em Like Atari","","Play Em Like Atari",""
"1700622663","22 Nov 2023, 03:11","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","The Fool","c766c578-2b32-4e96-b697-10eace5e662e","Trendy","8dabdca5-edd3-44c1-8e7c-eac215e4af9b"
"1700622351","22 Nov 2023, 03:05","Pinegrove","871fe26f-544d-4275-a5dd-af5442d15b92","Everything So Far","5f26f199-53d4-481f-9285-c5a447486938","New Friends","22e289e7-1ef7-4c64-ba72-b16b741a037d"
"1700621994","22 Nov 2023, 02:59","Jeffrey Lewis","6a46ba2a-507d-455e-8588-fb39b3d04685","The Last Time I Did Acid I Went Insane","28191179-310c-4516-977e-c3973ef2d541","Seattle","0438b411-375e-36f7-8db0-774b560f5d96"
"1700621834","22 Nov 2023, 02:57","Pinegrove","871fe26f-544d-4275-a5dd-af5442d15b92","Everything So Far","5f26f199-53d4-481f-9285-c5a447486938","New Friends","22e289e7-1ef7-4c64-ba72-b16b741a037d"
"1700621683","22 Nov 2023, 02:54","Slaughter Beach, Dog","9969f247-ce03-4b25-927f-c00c51ecedbe","Motorcycle.jpg","a8f0fade-f62b-46c8-a2f6-c0801b989838","104 degrees","053ad97b-8a45-48b7-83d6-17c5c0149dbf"
"1700621589","22 Nov 2023, 02:53","Pavement","","Slanted & Enchanted","","Zürich Is Stained",""
"1700621441","22 Nov 2023, 02:50","Alex G","7df4c4de-3181-4a69-bd36-9d663970cebb","God Save the Animals","0c889c27-2492-46ca-82c2-d93b536d54ec","Runner","d260a92a-0751-4237-9cb7-7f9ba21f8991"
"1700621195","22 Nov 2023, 02:46","girlpuppy","5edb9543-751f-4d53-99b7-2d36a454a9dc","When I'm Alone","","Wish","de2db15a-73a1-4886-8a26-dd0143996d48"
"1700621070","22 Nov 2023, 02:44","Forth Wanderers","b1ab0028-8176-4d1a-bcdc-7fa179a578de","Forth Wanderers","6e52dc3d-3671-4af6-8f9c-35bc7eab7bca","Ages Ago","0f5e4005-bb97-43f2-aa59-1ab17d223656"
"1700620906","22 Nov 2023, 02:41","Pinegrove","871fe26f-544d-4275-a5dd-af5442d15b92","11:11","e49c9422-acdb-4003-b137-007886eec272","Respirate","8c74597c-8ea1-4955-89a5-42eefbe0c312"
"1700620758","22 Nov 2023, 02:39","Pavement","","Brighten the Corners: Nicene Creedence Ed.","3b7c9589-d3e1-4a83-bc7b-a5b3f300840f","Date w/Ikea",""
"1700620575","22 Nov 2023, 02:36","MUNA","19991eaf-c64b-4db7-bc06-12cade54bfe5","Saves the World","b6a7595a-f843-4988-88c6-60e22deffbe0","Number One Fan","15814743-985f-4e54-8b16-ea7b1d853e1d"
"1700620452","22 Nov 2023, 02:34","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","Charli","6fdb3260-eac7-4ad9-8c72-92f45d9ca836","Official","335b497c-6abf-4c35-9bb6-cb53885f20ef"
"1700619644","22 Nov 2023, 02:20","Simon & Garfunkel","5d02f264-e225-41ff-83f7-d9b1f0b1874a","Parsley, Sage, Rosemary And Thyme","10454579-5f44-4aee-842b-c943c88aaff0","Homeward Bound","19674b70-4bf0-45e0-82e8-caefd8b0320b"
"1700619408","22 Nov 2023, 02:16","QT","60f8683c-29b3-41db-97a9-af77487913d9","Hey QT","75995c32-51fd-4f1a-8a76-4ff9ad59afc0","Hey QT","11171366-fc0f-403f-84b3-b1e28a436608"
"1700619095","22 Nov 2023, 02:11","Blue Deputy","","New Jersey / I Hate Steven Singer","","New Jersey",""
"1700618973","22 Nov 2023, 02:09","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","Vroom Vroom EP","8ad3cd62-df34-4fd8-8cc9-2ab8e1713b25","Vroom Vroom","1c1d4379-4aef-4b6f-be69-b97c54db276f"
"1700618852","22 Nov 2023, 02:07","The Wxxds","","rocket!","","rocket!",""
"1700618685","22 Nov 2023, 02:04","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Destroy Me","5274d07a-a55b-483e-a540-49b6fb59b757","Destroy Me","0f7da3cc-017a-46e4-a86e-74cf31d0e593"
"1700618563","22 Nov 2023, 02:02","Katy Kirby","dab7e7de-ae6b-4f1c-a4a0-49293df7ce22","Cool Dry Place","22c298cc-52bc-4a79-a307-c971d1fe4f04","Juniper","bb538509-b1e8-4b21-999b-0c8bb205ade8"
"1700616220","22 Nov 2023, 01:23","Caroline Polachek","d8f43dc5-4613-48ac-8c23-a62b82f8c67a","Pang","3913f9b2-8622-4b0b-aeb5-3511d2b103bc","So Hot You're Hurting My Feelings","3668ca74-8ff1-4ee5-aa5b-0393345aa466"
"1700612657","22 Nov 2023, 00:24","Field Medic","4a42d940-ad63-4b06-a871-f6e37eab4c6f","Fade Into the Dawn","462e1a49-1ed6-47fb-b6ab-e30a3d914ae9","Everyday'z 2moro","2b8ba9bc-d016-4142-b2d7-729a119d5c15"
"1700612425","22 Nov 2023, 00:20","Peach Pit","1888892a-06b7-4bbd-b0a1-3ffde01e4094","From 2 to 3","790b0838-2d47-4b9e-b2b7-07f8519eb00c","Up Granville","00b07045-0903-494d-8f6f-ffd6fafbeb81"
"1700612295","22 Nov 2023, 00:18","Defiance, Ohio","a78ef19a-5fba-46fd-b50e-ff95a45693aa","The Great Depression","daa85883-dec0-4c5d-b629-d1e7f9e8c4bf","Calling Old Friends","a6a5c8a1-4f4e-3fe5-abb1-be165d02c519"
"1700612141","22 Nov 2023, 00:15","Petey","","Other Stuff","","Haircut",""
"1700611933","22 Nov 2023, 00:12","American Football","4ebb5ad3-9018-407d-8c24-c03011ab9ac6","American Football (LP2)","","Desire Gets in the Way","1efae236-3460-4970-baad-3c71e2cd0fe7"
"1700611834","22 Nov 2023, 00:10","Palmistry","","Tinkerbell","8086eba4-a35d-48de-b7ad-34ffd8794a5c","Brexia",""
"1700611648","22 Nov 2023, 00:07","Chappell Roan","56a55378-f155-48de-80a5-d80104221267","HOT TO GO!","7b3dbb40-8e7a-4598-aec3-2c958903ef29","HOT TO GO!","e619cd9d-ee35-4e37-8ee1-51b992ab95d7"
"1700611502","22 Nov 2023, 00:05","Free Cake For Every Creature","16f0ea6f-908f-4dcf-b0e0-473ce60b584e","Talking Quietly Of Anything With You","0d5e20f3-c176-466b-a58b-ffd3cafebdbe","For You","a284e196-7a1c-48e7-9ceb-9b0c4968245a"
"1700611317","22 Nov 2023, 00:01","Moontype","b9e16954-0de4-46a8-a3fc-a33603a37df7","Bodies of Water","1f73a6a3-99fc-4d73-b529-c9f7afdcd81c","About You","4f037613-6804-4e0e-a141-28fe2808f25c"
"1700611086","21 Nov 2023, 23:58","The Mountain Goats","9639cd52-c351-4a17-9797-58880e95a7ef","The Sunset Tree","2d66c5e3-c1f0-440c-96b7-fd4578ecb8c7","This Year","39d4573a-b566-3d20-9568-0cfb56c2f67c"
"1700610753","21 Nov 2023, 23:52","Phoebe Bridgers","96855c21-b832-4366-ba12-0d2330c36a86","Kyoto (Glitch Gum Remix)","0713222a-def3-47f8-9ff9-deb217d9d336","Kyoto (Glitch Gum Remix)","fcb97573-c1b0-4a4e-9665-4eda1c127307"
"1700610556","21 Nov 2023, 23:49","trapl archives","","imgonnagetmyrevenge","","imgonnagetmyrevenge",""
"1700610367","21 Nov 2023, 23:46","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","CRASH","0c41aa7d-de57-4d98-a3c0-4c740834b410","Constant Repeat","35402eb9-404c-404c-baad-545f9be32aeb"
"1700609864","21 Nov 2023, 23:37","Indigo Girls","00c49f40-d715-4b79-b223-432048602cce","Indigo Girls (Expanded Edition)","","Prince of Darkness","1038a7ac-9bee-332b-a2e8-55c9fc2379cc"
"1700609650","21 Nov 2023, 23:34","Indigo Girls","00c49f40-d715-4b79-b223-432048602cce","Indigo Girls (Expanded Edition)","","Secure Yourself","00b8d0bb-cd1f-4086-8738-6dc0d5f687fe"
"1700609492","21 Nov 2023, 23:31","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","Charli","6fdb3260-eac7-4ad9-8c72-92f45d9ca836","Next Level Charli","28c7cbec-2f0a-452a-930d-cff6c065e99b"
"1700609292","21 Nov 2023, 23:28","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","CRASH","0c41aa7d-de57-4d98-a3c0-4c740834b410","New Shapes (feat. Christine and the Queens and Caroline Polachek)",""
"1700608834","21 Nov 2023, 23:20","Mim Jensen","","Emotional Affair","","Germaphobe",""
"1700608585","21 Nov 2023, 23:16","Michael Cera Palin","0acc305d-e58b-4e76-bc17-630345c14b38","I Don't Know How to Explain It","","If It Makes You Happy","7f83640a-0baf-4ca3-a814-c70f1c803b98"
"1700608457","21 Nov 2023, 23:14","Radiator Hospital","","Torch Song","1a9c0397-27ff-431e-88b7-830b3c5a0895","Cut Your Bangs","4bbda06b-147e-42c8-b861-9d6bd9be8014"
"1700608123","21 Nov 2023, 23:08","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","how i'm feeling now","0690e824-9bbd-4b09-bf5d-673394ca5afe","forever","358e67bc-3b45-4838-8d5b-6da251f0ca59"
"1700607930","21 Nov 2023, 23:05","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","Vroom Vroom EP","8ad3cd62-df34-4fd8-8cc9-2ab8e1713b25","Vroom Vroom","1c1d4379-4aef-4b6f-be69-b97c54db276f"
"1700607760","21 Nov 2023, 23:02","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Destroy Me","5274d07a-a55b-483e-a540-49b6fb59b757","Destroy Me","0f7da3cc-017a-46e4-a86e-74cf31d0e593"
"1700607444","21 Nov 2023, 22:57","Soccer Mommy","84803b1d-dcb3-490d-9af5-debbba64a011","Soak Up The Sun","0c069e4c-e62e-4a16-9c91-e935a45a9726","Soak Up The Sun","3fdc583a-1282-466a-877f-58d7d13518bc"
"1700607258","21 Nov 2023, 22:54","Pom Pom Squad","4c33904b-1c93-4f63-bb23-69d3544eaf77","Death of a Cheerleader","52da2be3-0684-41d2-a56c-a9157e5e7615","Head Cheerleader","23135e60-fb3b-4b4e-aa1a-e04736cbd787"
"1700607130","21 Nov 2023, 22:52","Thaiboy Digital","68d311c0-525f-4f72-a044-84e54565d02d","Trash Island","635a588b-4bef-40e7-a221-1845afbb14d7","Waterfall",""
"1700606942","21 Nov 2023, 22:49","Pom Pom Squad","4c33904b-1c93-4f63-bb23-69d3544eaf77","Death of a Cheerleader","52da2be3-0684-41d2-a56c-a9157e5e7615","Head Cheerleader","23135e60-fb3b-4b4e-aa1a-e04736cbd787"
"1700606752","21 Nov 2023, 22:45","Bright Eyes","78f797e3-4913-4026-aad0-1cd858bd735b","I'm Wide Awake, It's Morning","467e3ebf-8c6a-46f0-b3e7-ed5a988e53d7","First Day of My Life","9e9c116b-5168-4a1b-bdae-515b914282ee"
"1700606594","21 Nov 2023, 22:43","Beach Fossils","3df3818e-7984-4c62-bee3-81f95f8c6651","Somersault","3072a2b7-ac26-476f-a457-3bf7f22c9b3d","Down the Line","428c560f-0e81-4168-8123-dba13daa59cc"
"1700606473","21 Nov 2023, 22:41","The Wxxds","","rocket!","","rocket!",""
"1700606257","21 Nov 2023, 22:37","Simon & Garfunkel","5d02f264-e225-41ff-83f7-d9b1f0b1874a","Bookends","0455cc23-9081-3ef1-b047-d2cd1cc797dd","America",""
"1700606107","21 Nov 2023, 22:35","Simon & Garfunkel","5d02f264-e225-41ff-83f7-d9b1f0b1874a","Parsley, Sage, Rosemary And Thyme","10454579-5f44-4aee-842b-c943c88aaff0","Homeward Bound","19674b70-4bf0-45e0-82e8-caefd8b0320b"
"1700605871","21 Nov 2023, 22:31","QT","60f8683c-29b3-41db-97a9-af77487913d9","Hey QT","75995c32-51fd-4f1a-8a76-4ff9ad59afc0","Hey QT","11171366-fc0f-403f-84b3-b1e28a436608"
"1700605557","21 Nov 2023, 22:25","Blue Deputy","","New Jersey / I Hate Steven Singer","","New Jersey",""
"1700604927","21 Nov 2023, 22:15","Drain Gang Archive","","Wallet Won't Fold","","Wallet Won't Fold",""
"1700604803","21 Nov 2023, 22:13","Ecco2K","66ab36ce-8f58-46fb-9284-396c2c90ecbd","PXE","8275ac2a-400d-499e-8757-5ea29018b8a4","In the Flesh","d5d359e9-82fa-4214-b14f-163f1c04b7cb"
"1700603906","21 Nov 2023, 21:58","Thaiboy Digital","68d311c0-525f-4f72-a044-84e54565d02d","Legendary Member","24f6e055-65db-45fd-a870-a49d2d361ad8","Lip Service",""
"1700603776","21 Nov 2023, 21:56","Ecco2K","66ab36ce-8f58-46fb-9284-396c2c90ecbd","Amygdala","","Amygdala",""
"1700603650","21 Nov 2023, 21:54","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","EXETER","2f4deb5f-2e55-41ef-ad86-2407f1dfa7fc","WONDERLAND",""
"1700603527","21 Nov 2023, 21:52","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Icedancer","d98d0f2e-8fc2-421d-951d-7bd0d1565f74","Special Place","3ed73a3b-0663-440e-b0e6-ccec11842949"
"1700603401","21 Nov 2023, 21:50","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Crest","","Faust",""
"1700602609","21 Nov 2023, 21:36","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Crest","","5 Star Crest (4 Vattenrum)",""
"1700602462","21 Nov 2023, 21:34","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","333","3ba7dd4b-9d0c-4b24-bda9-d1ba44882487","Keys to the City","81e9ccd1-c0fe-446e-81f8-fb7cffdbd803"
"1700602326","21 Nov 2023, 21:32","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Icedancer","d98d0f2e-8fc2-421d-951d-7bd0d1565f74","Side by Side",""
"1700602162","21 Nov 2023, 21:29","Drain Gang Archive","","HOLD ME DOWN LIKE GRAVITY","","HOLD ME DOWN LIKE GRAVITY",""
"1700602029","21 Nov 2023, 21:27","Thaiboy Digital","68d311c0-525f-4f72-a044-84e54565d02d","Yin & Yang","daeec6e3-61a1-450c-b466-7b7e688b5021","Yin & Yang","f766b2e5-8463-4537-bb10-d977bad8c398"
"1700601840","21 Nov 2023, 21:24","Thaiboy Digital","68d311c0-525f-4f72-a044-84e54565d02d","Legendary Member","24f6e055-65db-45fd-a870-a49d2d361ad8","Baby","0872e450-4eb9-49f0-8355-00fea03a1dbf"
"1700601649","21 Nov 2023, 21:20","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","The Fool","c766c578-2b32-4e96-b697-10eace5e662e","I Think...","41fea350-c420-4e6c-b04b-fa3605c79f33"
"1700601501","21 Nov 2023, 21:18","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","333","3ba7dd4b-9d0c-4b24-bda9-d1ba44882487","Oh Well","8efe0b78-8aa4-40be-b0cf-74bdc7eea65c"
"1700601305","21 Nov 2023, 21:15","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","EVERSINCE","96e5ccf7-2ba9-4f94-944d-79ca0139c758","Lovenote","86a727ab-9787-45e7-85db-5fa64d72cdb8"
"1700601171","21 Nov 2023, 21:12","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","333","3ba7dd4b-9d0c-4b24-bda9-d1ba44882487","Noblest Strive","ef28aa06-9787-42e3-8a59-c4d8bab8cb10"
"1700600939","21 Nov 2023, 21:08","Drain Gang Archive","","Play Em Like Atari","","Play Em Like Atari",""
"1700600795","21 Nov 2023, 21:06","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","333","3ba7dd4b-9d0c-4b24-bda9-d1ba44882487","Wings in Motion","cb908bac-fce5-4ac8-beda-b78de534d7c2"
"1700600624","21 Nov 2023, 21:03","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","EVERSINCE","96e5ccf7-2ba9-4f94-944d-79ca0139c758","Romeo","57598a87-68c6-414d-af56-e8a096bce9c2"
"1700598969","21 Nov 2023, 20:36","Ecco2K","66ab36ce-8f58-46fb-9284-396c2c90ecbd","Trash Island","635a588b-4bef-40e7-a221-1845afbb14d7","Western Union",""
"1700594437","21 Nov 2023, 19:20","Ecco2K","66ab36ce-8f58-46fb-9284-396c2c90ecbd","D&G","16deea48-586c-452c-a30a-b6480a578606","Happily Ever After","43a645d5-4621-40c6-b8c6-d5674b3b597a"
"1700594258","21 Nov 2023, 19:17","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Plastic Surgery","221dcc39-5439-4ab6-9ece-9ee5c899d6e7","Plastic Surgery",""
"1700594053","21 Nov 2023, 19:14","Soup Dreams","","Lanternfly","","Lanternfly",""
"1700588328","21 Nov 2023, 17:38","Wednesday","","Wednesday on Audiotree Live","","Cody's Only - Audiotree Live Version",""
"1700588180","21 Nov 2023, 17:36","Simon & Garfunkel","5d02f264-e225-41ff-83f7-d9b1f0b1874a","Parsley, Sage, Rosemary And Thyme","10454579-5f44-4aee-842b-c943c88aaff0","Homeward Bound","19674b70-4bf0-45e0-82e8-caefd8b0320b"
"1700587553","21 Nov 2023, 17:25","QT","60f8683c-29b3-41db-97a9-af77487913d9","Hey QT","75995c32-51fd-4f1a-8a76-4ff9ad59afc0","Hey QT","11171366-fc0f-403f-84b3-b1e28a436608"
"1700587239","21 Nov 2023, 17:20","Blue Deputy","","New Jersey / I Hate Steven Singer","","New Jersey",""
"1700586887","21 Nov 2023, 17:14","blink-182","0743b15a-3c32-48c8-ad58-cb325350befa","California (Deluxe Edition)","","San Diego","08dd5918-1bed-4aef-b867-602adb5aef4f"
"1700586677","21 Nov 2023, 17:11","blink-182","0743b15a-3c32-48c8-ad58-cb325350befa","California (Deluxe Edition)","","San Diego","08dd5918-1bed-4aef-b867-602adb5aef4f"
"1700586298","21 Nov 2023, 17:04","blink-182","0743b15a-3c32-48c8-ad58-cb325350befa","California (Deluxe Edition)","","San Diego","08dd5918-1bed-4aef-b867-602adb5aef4f"
"1700586014","21 Nov 2023, 17:00","Ting Tang Tina","f9eae927-65eb-4848-bbe4-c6470736bae1","Honeybee","61f822a8-0b14-4f6d-8992-f8cc8fa5e4e1","Heart Eyes","f9211d37-dd42-4ddb-a713-78f3a5904be7"
"1700580321","21 Nov 2023, 15:25","Personal Best","","What You At","dedb0d79-a522-431e-99c7-0c7b5da79735","Every Day She Kills Me","3cc0827d-8a38-4d73-9c99-2aa61245a913"
"1700579980","21 Nov 2023, 15:19","Sour Widows","be625168-c49a-4cf8-8c90-6c1d49e6c432","Sour Widows","","low doser","207e299a-77e9-46e0-8758-4a874048fdb8"
"1700579723","21 Nov 2023, 15:15","Sour Widows","be625168-c49a-4cf8-8c90-6c1d49e6c432","Sour Widows","","Whole Lotta Nothing","66d055b0-5bf4-4c30-8cae-5495d1270bde"
"1700579573","21 Nov 2023, 15:12","Simon & Garfunkel","5d02f264-e225-41ff-83f7-d9b1f0b1874a","Parsley, Sage, Rosemary And Thyme","10454579-5f44-4aee-842b-c943c88aaff0","Homeward Bound","19674b70-4bf0-45e0-82e8-caefd8b0320b"
"1700579248","21 Nov 2023, 15:07","Blue Deputy","","New Jersey / I Hate Steven Singer","","New Jersey",""
"1700546758","21 Nov 2023, 06:05","Snail Mail","86cd4d38-857c-42bd-a5da-9acedcab1e01","Habit","319eb086-f640-42ea-ac58-2dc241261fc6","Slug","20244702-c26a-49f1-bf86-e569fda7a6d8"
"1700546579","21 Nov 2023, 06:02","Big Thief","9f81247f-7f57-42f3-a8ba-75bef554e591","Masterpiece","03d4a952-14a7-4bb6-b1a6-41d5277a4ca0","Animals","1adb5e88-be83-4d80-9426-5ba5254667cd"
"1700541295","21 Nov 2023, 04:34","Yung Lean","757ed661-fbad-4e45-b1cd-a6b09f06f54a","Starz","47c64e21-91b4-4c31-98a2-c500a4fee1b4","Hellraiser","a9be85d7-0bea-4028-8619-4a7b3bcb791e"
"1700539220","21 Nov 2023, 04:00","Katy Kirby","dab7e7de-ae6b-4f1c-a4a0-49293df7ce22","Cool Dry Place","22c298cc-52bc-4a79-a307-c971d1fe4f04","Portals","59808fac-49c0-4a4a-a13c-89813b343e8d"
"1700538969","21 Nov 2023, 03:56","Katy Kirby","dab7e7de-ae6b-4f1c-a4a0-49293df7ce22","Cool Dry Place","22c298cc-52bc-4a79-a307-c971d1fe4f04","Traffic!","93fc5428-53b0-41ec-90d8-b5e8e9f36750"
