uts,utc_time,artist,artist_mbid,album,album_mbid,track,track_mbid
"1698986692","03 Nov 2023, 04:44","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","CRASH","0c41aa7d-de57-4d98-a3c0-4c740834b410","New Shapes (feat. Christine and the Queens and Caroline Polachek)",""
"1698986461","03 Nov 2023, 04:41","Slaughter Beach, Dog","9969f247-ce03-4b25-927f-c00c51ecedbe","Motorcycle.jpg","a8f0fade-f62b-46c8-a2f6-c0801b989838","104 degrees","053ad97b-8a45-48b7-83d6-17c5c0149dbf"
"1698986256","03 Nov 2023, 04:37","The Kinks","","The Darjeeling Limited","","This Time Tomorrow - 2020 Stereo Remaster",""
"1698986136","03 Nov 2023, 04:35","Pinegrove","871fe26f-544d-4275-a5dd-af5442d15b92","Skylight","2beed145-37ff-45ec-9969-baddfcdcde55","Easy Enough","1efd28ed-0e49-4b4f-8872-2b0464a13301"
"1698985979","03 Nov 2023, 04:32","Paul Simon","05517043-ff78-4988-9c22-88c68588ebb9","Graceland (25th Anniversary Deluxe Edition)","","You Can Call Me Al","89c4b186-ba60-48f9-bb46-e5abd971800f"
"1698985814","03 Nov 2023, 04:30","Paul Simon","05517043-ff78-4988-9c22-88c68588ebb9","Paul Simon","135a4684-8a27-410c-83ec-b6aee745d817","Me and Julio Down by the Schoolyard",""
"1698985640","03 Nov 2023, 04:27","Simon & Garfunkel","5d02f264-e225-41ff-83f7-d9b1f0b1874a","Bridge Over Troubled Water","036cf7d0-bca5-4be2-9ce9-8d263485a393","Cecilia",""
"1698985412","03 Nov 2023, 04:23","Chappell Roan","56a55378-f155-48de-80a5-d80104221267","HOT TO GO!","","HOT TO GO!","e619cd9d-ee35-4e37-8ee1-51b992ab95d7"
"1698985266","03 Nov 2023, 04:21","Free Cake For Every Creature","16f0ea6f-908f-4dcf-b0e0-473ce60b584e","Talking Quietly Of Anything With You","0d5e20f3-c176-466b-a58b-ffd3cafebdbe","For You","a284e196-7a1c-48e7-9ceb-9b0c4968245a"
"1698985135","03 Nov 2023, 04:18","Moontype","b9e16954-0de4-46a8-a3fc-a33603a37df7","Bodies of Water","1f73a6a3-99fc-4d73-b529-c9f7afdcd81c","About You","4f037613-6804-4e0e-a141-28fe2808f25c"
"1698984903","03 Nov 2023, 04:15","The Mountain Goats","9639cd52-c351-4a17-9797-58880e95a7ef","The Sunset Tree","2d66c5e3-c1f0-440c-96b7-fd4578ecb8c7","This Year","39d4573a-b566-3d20-9568-0cfb56c2f67c"
"1698983248","03 Nov 2023, 03:47","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Apple","81d650c3-5869-45f0-8b02-9a5d3b43fb29","Apple","6148eac0-c256-44b5-9ab3-f4869b5d55a1"
"1698983112","03 Nov 2023, 03:45","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","333","3ba7dd4b-9d0c-4b24-bda9-d1ba44882487","It Girl","43db2e53-84a1-4f9a-bac5-eed934c6c5bb"
"1698982870","03 Nov 2023, 03:41","Yung Lean","757ed661-fbad-4e45-b1cd-a6b09f06f54a","Warlord","2be20640-c774-483a-942d-ff236443e198","Highway Patrol","6b769c5d-e8e1-471b-9607-b54b1aa4b25c"
"1698976110","03 Nov 2023, 01:48","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Gluee","250bafde-fd0c-4490-a728-5f741f55f670","unreal","16dac5cd-4e8c-4b3e-ab82-53ce9ee983c3"
"1698975986","03 Nov 2023, 01:46","Thaiboy Digital","68d311c0-525f-4f72-a044-84e54565d02d","Back 2 Life","d5851747-53b3-46f9-81b7-bf86bc4cec81","The Kingdom",""
"1698975860","03 Nov 2023, 01:44","Ecco2K","66ab36ce-8f58-46fb-9284-396c2c90ecbd","Trash Island","635a588b-4bef-40e7-a221-1845afbb14d7","Western Union",""
"1698975739","03 Nov 2023, 01:42","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","333","3ba7dd4b-9d0c-4b24-bda9-d1ba44882487","Hero of My Story 3style3","7b0c2635-a118-4be3-bf90-58d86e915f0d"
"1698975596","03 Nov 2023, 01:39","Yung Lean","","Victorious//Bullets","","Victorious",""
"1698975592","03 Nov 2023, 01:39","BabyTron","dc1e73d5-4ff6-4c40-bbd6-493f4dd0d047","Bin Reaper","96141836-b4eb-4624-a88b-6470e90474be","Jesus Shuttlesworth","5906b3dd-6f18-46bb-80c0-b0b50ab9dc5a"
"1698973411","03 Nov 2023, 01:03","Petey","","Other Stuff","","Haircut",""
"1698973202","03 Nov 2023, 01:00","American Football","4ebb5ad3-9018-407d-8c24-c03011ab9ac6","American Football (LP2)","","Desire Gets in the Way","1efae236-3460-4970-baad-3c71e2cd0fe7"
"1698973102","03 Nov 2023, 00:58","Palmistry","","Tinkerbell","8086eba4-a35d-48de-b7ad-34ffd8794a5c","Brexia",""
"1698972917","03 Nov 2023, 00:55","Chappell Roan","56a55378-f155-48de-80a5-d80104221267","HOT TO GO!","","HOT TO GO!","e619cd9d-ee35-4e37-8ee1-51b992ab95d7"
"1698972770","03 Nov 2023, 00:52","Free Cake For Every Creature","16f0ea6f-908f-4dcf-b0e0-473ce60b584e","Talking Quietly Of Anything With You","0d5e20f3-c176-466b-a58b-ffd3cafebdbe","For You","a284e196-7a1c-48e7-9ceb-9b0c4968245a"
"1698972075","03 Nov 2023, 00:41","Moontype","b9e16954-0de4-46a8-a3fc-a33603a37df7","Bodies of Water","1f73a6a3-99fc-4d73-b529-c9f7afdcd81c","About You","4f037613-6804-4e0e-a141-28fe2808f25c"
"1698971816","03 Nov 2023, 00:36","The Mountain Goats","9639cd52-c351-4a17-9797-58880e95a7ef","The Sunset Tree","2d66c5e3-c1f0-440c-96b7-fd4578ecb8c7","This Year","39d4573a-b566-3d20-9568-0cfb56c2f67c"
"1698971676","03 Nov 2023, 00:34","Yung Lean","","Victorious//Bullets","","Victorious",""
"1698971458","03 Nov 2023, 00:30","Yung Lean","757ed661-fbad-4e45-b1cd-a6b09f06f54a","Stardust","","Summertime Blood",""
"1698971331","03 Nov 2023, 00:28","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Crest","","Faust",""
"1698971196","03 Nov 2023, 00:26","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","The Fool","c766c578-2b32-4e96-b697-10eace5e662e","Hotel Breakfast","ab68748f-5958-486f-8450-f3a8a3791a03"
"1698971000","03 Nov 2023, 00:23","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","EVERSINCE","96e5ccf7-2ba9-4f94-944d-79ca0139c758","Lovenote","86a727ab-9787-45e7-85db-5fa64d72cdb8"
"1698970875","03 Nov 2023, 00:21","Thaiboy Digital","68d311c0-525f-4f72-a044-84e54565d02d","Back 2 Life","d5851747-53b3-46f9-81b7-bf86bc4cec81","The Kingdom",""
"1698970739","03 Nov 2023, 00:18","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","333","3ba7dd4b-9d0c-4b24-bda9-d1ba44882487","Noblest Strive","ef28aa06-9787-42e3-8a59-c4d8bab8cb10"
"1698970484","03 Nov 2023, 00:14","Yung Lean","757ed661-fbad-4e45-b1cd-a6b09f06f54a","Frost God","d676a1db-c918-40df-8d8d-dbfc8f0cc173","Hennessy & Sailor Moon",""
"1698970360","03 Nov 2023, 00:12","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","333","3ba7dd4b-9d0c-4b24-bda9-d1ba44882487","Reality Surf","48c1e570-bae6-4244-8cbc-bfb2c16a62e0"
"1698970224","03 Nov 2023, 00:10","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","333","3ba7dd4b-9d0c-4b24-bda9-d1ba44882487","It Girl","43db2e53-84a1-4f9a-bac5-eed934c6c5bb"
"1698970032","03 Nov 2023, 00:07","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","The Fool","c766c578-2b32-4e96-b697-10eace5e662e","I Think...","41fea350-c420-4e6c-b04b-fa3605c79f33"
"1698969899","03 Nov 2023, 00:04","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Gluee","250bafde-fd0c-4490-a728-5f741f55f670","unreal","16dac5cd-4e8c-4b3e-ab82-53ce9ee983c3"
"1698969634","03 Nov 2023, 00:00","Evian Christ","","Yxguden","","Yxguden",""
"1698969522","02 Nov 2023, 23:58","Thaiboy Digital","68d311c0-525f-4f72-a044-84e54565d02d","Legendary Member","24f6e055-65db-45fd-a870-a49d2d361ad8","Legendary Member","a3f22a5b-d13d-471f-bef7-bdf0b680b6f6"
"1698969335","02 Nov 2023, 23:55","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","EVERSINCE","96e5ccf7-2ba9-4f94-944d-79ca0139c758","Sugar","802837db-a922-4214-9052-8ba69c914cc9"
"1698964434","02 Nov 2023, 22:33","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","EVERSINCE","96e5ccf7-2ba9-4f94-944d-79ca0139c758","Who Goes There","2b236e9f-28b8-49cb-bde2-5fe0e4264fe8"
"1698964307","02 Nov 2023, 22:31","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Icedancer","d98d0f2e-8fc2-421d-951d-7bd0d1565f74","Be Nice 2 Me","fc3bbb2d-cbb9-44b2-8925-c17a1b54e8a3"
"1698964169","02 Nov 2023, 22:29","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Icedancer","d98d0f2e-8fc2-421d-951d-7bd0d1565f74","Side by Side",""
"1698964046","02 Nov 2023, 22:27","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Icedancer","d98d0f2e-8fc2-421d-951d-7bd0d1565f74","Special Place","3ed73a3b-0663-440e-b0e6-ccec11842949"
"1698963854","02 Nov 2023, 22:24","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Red Light","725f97cb-5e7a-4bbb-be43-c6500407a940","I'm Goofy","8036e6cc-b7e7-4172-a11d-a7f9c6eff2e3"
"1698963685","02 Nov 2023, 22:21","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","The Fool","c766c578-2b32-4e96-b697-10eace5e662e","Trendy","8dabdca5-edd3-44c1-8e7c-eac215e4af9b"
"1698963496","02 Nov 2023, 22:18","Yung Lean","","Victorious//Bullets","","Bullets",""
"1698963367","02 Nov 2023, 22:16","Skrillex","ae002c5d-aac6-490b-a39a-30aa9e2edf2b","Don’t Get Too Close","9b06e6c7-adae-4262-83b8-2c98e77e6ee5","Real Spring",""
"1698963244","02 Nov 2023, 22:14","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","The Fool","c766c578-2b32-4e96-b697-10eace5e662e","BBY","8764bc7a-4204-40f0-9545-d30f7c83d843"
"1698963115","02 Nov 2023, 22:11","Ecco2K","66ab36ce-8f58-46fb-9284-396c2c90ecbd","Amygdala","","Amygdala",""
"1698962977","02 Nov 2023, 22:09","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Icedancer","d98d0f2e-8fc2-421d-951d-7bd0d1565f74","Inside Out","0ca71100-306d-48c6-b2dd-a8330a0b38f4"
"1698962899","02 Nov 2023, 22:08","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Spiderr","92de5f22-69e3-4a1f-877f-ca9c475d73c2","ITS OK TO NOT BE OK","b2935ab5-857b-4df7-943a-27dac550b0ff"
"1698962769","02 Nov 2023, 22:06","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Vanilla Sky","e602f6df-0079-4f9b-a413-2769e75059b1","Vanilla Sky",""
"1698962616","02 Nov 2023, 22:03","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Trash Island","635a588b-4bef-40e7-a221-1845afbb14d7","Victim","7c695de0-8bf4-42fb-a512-691241a1b9cc"
"1698962496","02 Nov 2023, 22:01","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","333","3ba7dd4b-9d0c-4b24-bda9-d1ba44882487","Hero of My Story 3style3","7b0c2635-a118-4be3-bf90-58d86e915f0d"
"1698962285","02 Nov 2023, 21:58","Yung Lean","757ed661-fbad-4e45-b1cd-a6b09f06f54a","Warlord","2be20640-c774-483a-942d-ff236443e198","Highway Patrol","6b769c5d-e8e1-471b-9607-b54b1aa4b25c"
"1698960697","02 Nov 2023, 21:31","Death Cab for Cutie","0039c7ae-e1a7-4a7d-9b49-0cbc716821a6","We Have the Facts and We're Voting Yes","6ad8e46b-7259-4038-ae3a-74bf1c02c78c","Company Calls","0149d612-e95a-3540-8d2c-07346202346b"
"1698960547","02 Nov 2023, 21:29","Pinegrove","871fe26f-544d-4275-a5dd-af5442d15b92","Everything So Far","5f26f199-53d4-481f-9285-c5a447486938","Problems","05bf1a3d-5a8b-467a-8295-12b1d28ceedd"
"1698960547","02 Nov 2023, 21:29","Jonatan Leandoer96","","Nectar","1e39b9a8-68f0-4228-a4be-153fa9d8b89e","Off With Their Heads",""
"1698957701","02 Nov 2023, 20:41","Field Medic","4a42d940-ad63-4b06-a871-f6e37eab4c6f","Fade Into the Dawn","462e1a49-1ed6-47fb-b6ab-e30a3d914ae9","Everyday'z 2moro","2b8ba9bc-d016-4142-b2d7-729a119d5c15"
"1698957472","02 Nov 2023, 20:37","Peach Pit","1888892a-06b7-4bbd-b0a1-3ffde01e4094","From 2 to 3","790b0838-2d47-4b9e-b2b7-07f8519eb00c","Up Granville","00b07045-0903-494d-8f6f-ffd6fafbeb81"
"1698957244","02 Nov 2023, 20:34","American Football","4ebb5ad3-9018-407d-8c24-c03011ab9ac6","American Football (LP2)","","Desire Gets in the Way","1efae236-3460-4970-baad-3c71e2cd0fe7"
"1698956859","02 Nov 2023, 20:27","American Football","4ebb5ad3-9018-407d-8c24-c03011ab9ac6","American Football (LP2)","","Desire Gets in the Way","1efae236-3460-4970-baad-3c71e2cd0fe7"
"1698956736","02 Nov 2023, 20:25","Palmistry","","Tinkerbell","8086eba4-a35d-48de-b7ad-34ffd8794a5c","Brexia",""
"1698956118","02 Nov 2023, 20:15","Chappell Roan","56a55378-f155-48de-80a5-d80104221267","HOT TO GO!","","HOT TO GO!","e619cd9d-ee35-4e37-8ee1-51b992ab95d7"
"1698955972","02 Nov 2023, 20:12","Free Cake For Every Creature","16f0ea6f-908f-4dcf-b0e0-473ce60b584e","Talking Quietly Of Anything With You","0d5e20f3-c176-466b-a58b-ffd3cafebdbe","For You","a284e196-7a1c-48e7-9ceb-9b0c4968245a"
"1698955840","02 Nov 2023, 20:10","Moontype","b9e16954-0de4-46a8-a3fc-a33603a37df7","Bodies of Water","1f73a6a3-99fc-4d73-b529-c9f7afdcd81c","About You","4f037613-6804-4e0e-a141-28fe2808f25c"
"1698955609","02 Nov 2023, 20:06","The Mountain Goats","9639cd52-c351-4a17-9797-58880e95a7ef","The Sunset Tree","2d66c5e3-c1f0-440c-96b7-fd4578ecb8c7","This Year","39d4573a-b566-3d20-9568-0cfb56c2f67c"
"1698954835","02 Nov 2023, 19:53","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Trash Island","635a588b-4bef-40e7-a221-1845afbb14d7","Victim","7c695de0-8bf4-42fb-a512-691241a1b9cc"
"1698954476","02 Nov 2023, 19:47","Thaiboy Digital","68d311c0-525f-4f72-a044-84e54565d02d","Legendary Member","24f6e055-65db-45fd-a870-a49d2d361ad8","Legendary Member","a3f22a5b-d13d-471f-bef7-bdf0b680b6f6"
"1698954472","02 Nov 2023, 19:47","The Kinks","","Lola versus Powerman and the Moneygoround, Pt. 1","","This Time Tomorrow - 2020 Stereo Remaster",""
"1698953533","02 Nov 2023, 19:32","Blur","","Leisure (Special Edition)","","There's No Other Way - 2012 Remaster",""
"1698953113","02 Nov 2023, 19:25","Momma","a17342a6-e661-4874-9687-957caf010377","Medicine","0418e56c-675d-4a49-bbeb-c1d7e6c13166","Medicine","aa241888-b0a5-4ed8-9220-22dc8e704260"
"1698952681","02 Nov 2023, 19:18","Momma","a17342a6-e661-4874-9687-957caf010377","Household Name","acd6ac10-09cd-42c8-835f-a3760ad2cb85","Tall Home","0691fca9-3dde-411b-9a75-62c415353201"
"1698947028","02 Nov 2023, 17:43","Momma","a17342a6-e661-4874-9687-957caf010377","Household Name","acd6ac10-09cd-42c8-835f-a3760ad2cb85","Tall Home","0691fca9-3dde-411b-9a75-62c415353201"
"1698946741","02 Nov 2023, 17:39","Pavement","","Brighten the Corners","0cdcf8f2-0042-4702-9c0b-6e668007f33c","Shady Lane","1625f261-0812-3e41-af0d-e6ea4ac87c84"
"1698946503","02 Nov 2023, 17:35","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","CRASH","0c41aa7d-de57-4d98-a3c0-4c740834b410","New Shapes (feat. Christine and the Queens and Caroline Polachek)",""
"1698946298","02 Nov 2023, 17:31","Caroline Polachek","d8f43dc5-4613-48ac-8c23-a62b82f8c67a","Pang","3913f9b2-8622-4b0b-aeb5-3511d2b103bc","So Hot You're Hurting My Feelings","3668ca74-8ff1-4ee5-aa5b-0393345aa466"
"1698946106","02 Nov 2023, 17:28","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","CRASH","0c41aa7d-de57-4d98-a3c0-4c740834b410","New Shapes (feat. Christine and the Queens and Caroline Polachek)",""
"1698945952","02 Nov 2023, 17:25","Petey","","","","Haircut",""
"1698945763","02 Nov 2023, 17:22","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","CRASH","0c41aa7d-de57-4d98-a3c0-4c740834b410","New Shapes (feat. Christine and the Queens and Caroline Polachek)",""
"1698945635","02 Nov 2023, 17:20","Creedence Clearwater Revival","109958eb-a335-4c5e-907e-597ff4c6af46","Cosmo's Factory (Expanded Edition)","","Who'll Stop the Rain",""
"1698945433","02 Nov 2023, 17:17","Electric Light Orchestra","0c502791-4ee9-4c5f-9696-0602b721ff3b","A New World Record","05490ba6-5a56-4ca0-99d8-8f141f2515e4","Livin' Thing",""
"1698945169","02 Nov 2023, 17:12","Yung Lean","757ed661-fbad-4e45-b1cd-a6b09f06f54a","Unknown Memory","2f6fffcd-92a4-4d48-9518-b5e4c757c179","Leanworld","4d0cc9cf-7623-472c-8200-216bc0da9af5"
"1698944813","02 Nov 2023, 17:06","The Mountain Goats","9639cd52-c351-4a17-9797-58880e95a7ef","Jenny From Thebes","ea04d296-046d-4555-9600-f86a342e2121","Clean Slate","f45a5c80-8895-4e7d-8592-9914127f38b2"
"1698944605","02 Nov 2023, 17:03","The Mountain Goats","9639cd52-c351-4a17-9797-58880e95a7ef","The Sunset Tree","2d66c5e3-c1f0-440c-96b7-fd4578ecb8c7","Up the Wolves","25a104de-2ea7-4fdb-b909-97a80a4de79e"
"1698944374","02 Nov 2023, 16:59","The Mountain Goats","9639cd52-c351-4a17-9797-58880e95a7ef","The Sunset Tree","2d66c5e3-c1f0-440c-96b7-fd4578ecb8c7","This Year","39d4573a-b566-3d20-9568-0cfb56c2f67c"
"1698944143","02 Nov 2023, 16:55","The Mountain Goats","9639cd52-c351-4a17-9797-58880e95a7ef","The Sunset Tree","2d66c5e3-c1f0-440c-96b7-fd4578ecb8c7","This Year","39d4573a-b566-3d20-9568-0cfb56c2f67c"
"1698943958","02 Nov 2023, 16:52","The Mountain Goats","9639cd52-c351-4a17-9797-58880e95a7ef","The Sunset Tree","2d66c5e3-c1f0-440c-96b7-fd4578ecb8c7","This Year","39d4573a-b566-3d20-9568-0cfb56c2f67c"
"1698943704","02 Nov 2023, 16:48","The Mountain Goats","9639cd52-c351-4a17-9797-58880e95a7ef","The Sunset Tree","2d66c5e3-c1f0-440c-96b7-fd4578ecb8c7","This Year","39d4573a-b566-3d20-9568-0cfb56c2f67c"
"1698943495","02 Nov 2023, 16:44","The Mountain Goats","9639cd52-c351-4a17-9797-58880e95a7ef","The Sunset Tree","2d66c5e3-c1f0-440c-96b7-fd4578ecb8c7","Up the Wolves","25a104de-2ea7-4fdb-b909-97a80a4de79e"
"1698943262","02 Nov 2023, 16:41","The Mountain Goats","9639cd52-c351-4a17-9797-58880e95a7ef","The Sunset Tree","2d66c5e3-c1f0-440c-96b7-fd4578ecb8c7","This Year","39d4573a-b566-3d20-9568-0cfb56c2f67c"
"1698943095","02 Nov 2023, 16:38","The Mountain Goats","9639cd52-c351-4a17-9797-58880e95a7ef","Tallahassee","51c481ba-bb3a-4970-90a5-4ad11fa42651","No Children","750f5d5f-ac44-43e4-aaab-bc46b5eb00ec"
"1698942743","02 Nov 2023, 16:32","Yebba","0aeea1ef-8d96-4556-8c4a-84b88ae271bb","Waterfall (I Adore You)","","Waterfall (I Adore You)",""
"1698942324","02 Nov 2023, 16:25","Spook Houses","19e6640d-b212-4dd3-8675-555e4364b84e","Trying","42f63ae9-b711-4234-aec4-f1bbedecbbe3","American","82c159ea-c90c-4779-aead-678c9291d9bf"
"1698942175","02 Nov 2023, 16:22","Pinegrove","871fe26f-544d-4275-a5dd-af5442d15b92","Everything So Far","5f26f199-53d4-481f-9285-c5a447486938","Need 2","025ab463-05af-41c8-be84-71ff9cc33e83"
"1698942018","02 Nov 2023, 16:20","The Moms","5900dcfb-df39-477b-8bbc-bc39ed25228d","Buy American","1f3315bc-5ac7-4efa-b4ca-1dae20b5551a","Bedtime","239e4402-8c51-4d56-abd5-ed3c6a4f1eb4"
"1698941897","02 Nov 2023, 16:18","Forth Wanderers","b1ab0028-8176-4d1a-bcdc-7fa179a578de","Forth Wanderers","6e52dc3d-3671-4af6-8f9c-35bc7eab7bca","Ages Ago","0f5e4005-bb97-43f2-aa59-1ab17d223656"
"1698941683","02 Nov 2023, 16:14","Flowers For Emily","","Sitting Confused","","Sitting Confused",""
"1698941305","02 Nov 2023, 16:08","macseal","295602fd-41de-46b9-a307-13620ac3ef32","Yeah, No, I Know","83899887-58b5-430d-9795-7cbf62f68df3","Twilight Funzone","e6596c86-ead0-4fc9-a9ad-8ef492d96bff"
"1698941032","02 Nov 2023, 16:03","Scarlet Demore","103252ea-cd18-4093-b1b7-8542c4bc7117","Please Stop Loving Me","","Lost Dawg",""
"1698940897","02 Nov 2023, 16:01","The Rolling Stones","b071f9fa-14b0-4217-8e97-eb41da73f598","Singles 1963-1965","","Play With Fire - (Original Single Mono Version)",""
"1698940636","02 Nov 2023, 15:57","oso oso","a8c4f4c9-b18a-4edf-a7d1-f5b657a9503b","De Facto","0241e473-35a6-4604-8a29-71098ae21f8c","De Facto","26d1f140-a413-4f51-9dc4-d14cff83b858"
"1698940320","02 Nov 2023, 15:52","The Rolling Stones","b071f9fa-14b0-4217-8e97-eb41da73f598","Singles 1963-1965","","Play With Fire - (Original Single Mono Version)",""
"1698937908","02 Nov 2023, 15:11","Pinegrove","871fe26f-544d-4275-a5dd-af5442d15b92","11:11","e49c9422-acdb-4003-b137-007886eec272","Iodine","6f6b5109-c993-4a3e-ad39-4f2a7107d037"
"1698937665","02 Nov 2023, 15:07","Pinegrove","871fe26f-544d-4275-a5dd-af5442d15b92","Skylight","2beed145-37ff-45ec-9969-baddfcdcde55","Darkness","9e77e409-8666-4817-8422-8c6be81872be"
"1698937608","02 Nov 2023, 15:06","Pinegrove","871fe26f-544d-4275-a5dd-af5442d15b92","Marigold","4e36a18f-f506-4c6b-9a10-2fdba57ab98f","Spiral","136d3cca-9eed-4c6d-92a7-eade52db8eff"
"1698935520","02 Nov 2023, 14:32","Pinegrove","871fe26f-544d-4275-a5dd-af5442d15b92","Skylight","2beed145-37ff-45ec-9969-baddfcdcde55","Rings","1307cbe1-d917-4c87-b186-642e365dbf6d"
"1698935403","02 Nov 2023, 14:30","Pinegrove","871fe26f-544d-4275-a5dd-af5442d15b92","Everything So Far","5f26f199-53d4-481f-9285-c5a447486938","Need","068200b3-612b-4a12-804e-5181da071fcd"
"1698935246","02 Nov 2023, 14:27","JPEGMAFIA","c42e60f4-4520-4954-b6e4-82bbdf532c11","Veteran","476fe0aa-f4d3-487c-8ed3-c7eb3a0124f9","1539 N. Calvert","b5082023-6571-4d22-9b70-53dc2bd8e7e8"
"1698935071","02 Nov 2023, 14:24","Modern Baseball","e3513b4f-2a13-45f5-8ead-e79b1af0bf68","Sports","283acc77-7546-48f5-9591-0d5c09a92296","Re-Done","032e1a95-de3c-4bff-8ac2-ef916f17cdc2"
"1698934927","02 Nov 2023, 14:22","Modern Baseball","e3513b4f-2a13-45f5-8ead-e79b1af0bf68","You're Gonna Miss It All","c3c71198-ebc5-44b3-b076-88fb8dd4bc0f","Fine, Great","f8ad7296-0a71-4044-bc38-cddc2aed54f9"
"1698934802","02 Nov 2023, 14:20","Machine Girl","c7df5ec5-380a-40f9-856f-28fb4a33d946","WLFGRL","36fa97f9-6681-4a6f-89c0-853e7aac4f53","Out By 16, Dead on the Scene","425b0fca-ba43-468b-a914-b193a93762cb"
"1698934561","02 Nov 2023, 14:16","Radiohead","a74b1b7f-71a5-4011-9441-d0b5e4122711","In Rainbows","1475431a-cfd3-43ad-bf09-b3826118446f","Jigsaw Falling Into Place","33581f9d-09b8-360f-8e9c-e31141b725a5"
"1698934431","02 Nov 2023, 14:13","trndytrndy","","hotel room","","hotel room",""
"1698934342","02 Nov 2023, 14:12","Pitfall","0ed166e0-2cde-47bc-a191-1bf8834d954b","fatal","","Fatal",""
"1698934231","02 Nov 2023, 14:10","Kid Trash","e73b01fa-b95f-4abe-9ae6-1489404a463d","#KIDTRASHETERNAL","","EXOTIC",""
"1698934088","02 Nov 2023, 14:08","Bladee","cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4","Good Luck (Deluxe)","","Drama",""
"1698933878","02 Nov 2023, 14:04","100 gecs","d6d45dda-2377-4faa-947b-e071efa085c0","1000 gecs and The Tree of Clues","c8e675f6-8392-4368-9601-58fa5c6391f9","ringtone (Remix) [feat. Charli XCX, Rico Nasty, Kero Kero Bonito]",""
"1698933743","02 Nov 2023, 14:02","Charli XCX","260b6184-8828-48eb-945c-bc4cb6fc34ca","how i'm feeling now","0690e824-9bbd-4b09-bf5d-673394ca5afe","claws","9a38fb90-e820-4e44-8b5d-a995dea56408"
"1698933481","02 Nov 2023, 13:58","Lana Del Rey","b7539c32-53e7-4908-bda3-81449c367da6","Chemtrails Over the Country Club","0084311d-5257-492f-a37a-1295ecc41011","Chemtrails Over the Country Club","04983a2f-9e17-405e-804e-f9b9e54be72e"
"1698933356","02 Nov 2023, 13:55","Skrillex","ae002c5d-aac6-490b-a39a-30aa9e2edf2b","Don’t Get Too Close","9b06e6c7-adae-4262-83b8-2c98e77e6ee5","Real Spring",""
"1698933168","02 Nov 2023, 13:52","damon r.","","Zero Dark Flirty","","Zero Dark Flirty",""
"1698932987","02 Nov 2023, 13:49","Chappell Roan","56a55378-f155-48de-80a5-d80104221267","The Rise and Fall of a Midwest Princess","","HOT TO GO!","e619cd9d-ee35-4e37-8ee1-51b992ab95d7"
"1698932935","02 Nov 2023, 13:48","Pinegrove","871fe26f-544d-4275-a5dd-af5442d15b92","Skylight","2beed145-37ff-45ec-9969-baddfcdcde55","Thanksgiving","0c5fdb09-41da-4e47-8eef-92ae271a6f19"
"1698932849","02 Nov 2023, 13:47","Palmistry","","Tinkerbell","8086eba4-a35d-48de-b7ad-34ffd8794a5c","Brexia",""
"1698932703","02 Nov 2023, 13:45","Jonatan Leandoer96","","Nectar","1e39b9a8-68f0-4228-a4be-153fa9d8b89e","Off With Their Heads",""
"1698932496","02 Nov 2023, 13:41","Evian Christ","","Yxguden","","Yxguden",""
